Область,Тергромада,Програма-проєкт МТД,Тематика,Кількість
Черкаська,Березняківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Черкаська,Березняківська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Черкаська,Ротмістрівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Черкаська,Тальнівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Черкаська,Тальнівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Черкаська,Дмитрушківська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Черкаська,Ладижинська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Черкаська,Ладижинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Черкаська,Паланська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Черкаська,Паланська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Черкаська,Білозірська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Черкаська,Білозірська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Черкаська,Леськівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Черкаська,Леськівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Черкаська,Мошнівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Черкаська,Руськополянська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Черкаська,Руськополянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,17
Черкаська,Сагунівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Черкаська,Сагунівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Черкаська,Степанківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Черкаська,Степанківська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Черкаська,Червонослобідська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Черкаська,Червонослобідська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Черкаська,Іркліївська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Черкаська,Чигиринська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Черкаська,Чигиринська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Черкаська,Медведівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Черкаська,Медведівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Черкаська,Лип’янська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Черкаська,Дмитрушківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Черкаська,Христинівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Черкаська,Єрківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Черкаська,Іркліївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Черкаська,Ватутінська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Черкаська,Михайлівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Черкаська,Ротмістрівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Черкаська,Степанецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Черкаська,Золотоніська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Катеринопільська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Мліївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Черкаська,Степанецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Уманська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Черкаська,Черкаська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Вільшанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Черкаська,Білозірська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Черкаська,Зорівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Канівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Лип’янська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Черкаська,Руськополянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Гельмязівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Черкаська,Матусівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Черкаська,Мошнівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Черкаська,Іваньківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Іркліївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Балаклеївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Водяницька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Мошнівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Набутівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,6
Черкаська,Ротмістрівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Смілянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Степанківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Бабанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Черкаська,Баштечківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Черкаська,Мокрокалигірська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Черкаська,Монастирищенська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Черкаська,Баштечківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Монастирищенська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Чигиринська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Балаклеївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Черкаська,Вознесенська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Черкаська,Звенигородська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Черкаська,Зорівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Черкаська,Лисянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Черкаська,Чорнобаївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Черкаська,Шполянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Черкаська,Шрамківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Черкаська,Тернівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Черкаська,Корсунь-Шевченківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Черкаська,Новодмитрівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Черкаська,Маньківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Черкаська,Бужанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,4
Черкаська,Ватутінська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Великохутірська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Леськівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Матусівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Стеблівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Піщанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Черкаська,Медведівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Драбівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Черкаська,Бужанська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Черкаська,Виноградська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Вільшанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Єрківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Шевченківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Шполянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Вознесенська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Гельмязівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Драбівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Піщанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Чорнобаївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Бабанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Дмитрушківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Ладижинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Маньківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Паланська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Березняківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Будищенська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Черкаська,Городищенська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Черкаська,Корсунь-Шевченківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Ліплявська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Черкаська,Набутівська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Черкаська,Тернівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Черкаська,Червонослобідська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Чернівецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Новодністровська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Чернівецька,Новодністровська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Новодністровська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Чернівецька,Вижницька,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Чернівецька,Вижницька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Чернівецька,Вашківецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Чернівецька,Берегометська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Банилівська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Чернівецька,Банилівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Чернівецька,Герцаївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Герцаївська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Острицька,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Чернівецька,Глибоцька,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Глибоцька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Чернівецька,Глибоцька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Чернівецька,Волоківська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Кам’янецька,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Карапчівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Тереблеченська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Тереблеченська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Чернівецька,Тарашанська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Чагорська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Чагорська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Чернівецька,Сучевенська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Заставнівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Чернівецька,Заставнівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Веренчанська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Горішньошеровецька,"Програма ""U-LEAD з Європою""",Громада з нуля,6
Чернівецька,Горішньошеровецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Чернівецька,Кадубовецька,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Чернівецька,Кадубовецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Чернівецька,Юрковецька,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Юрковецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Кельменецька,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Чернівецька,Лівинецька,"Програма ""U-LEAD з Європою""",Громада з нуля,6
Чернівецька,Лівинецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Кіцманська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Кіцманська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Мамаївська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Мамаївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Чернівецька,Мамаївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Ставчанська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Новоселицька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Чернівецька,Новоселицька,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Новоселицька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Чернівецька,Боянська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Ванчиковецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Чернівецька,Ванчиковецька,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Магальська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Магальська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Магальська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Чернівецька,Мамалигівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Мамалигівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Чернівецька,Топорівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Топорівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,15
Чернівецька,Топорівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,5
Чернівецька,Конятинська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Чернівецька,Селятинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Чернівецька,Усть-Путильська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Усть-Путильська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Чернівецька,Сокирянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Чернівецька,Сокирянська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Сторожинецька,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Сторожинецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Чернівецька,Великокучурівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Петровецька,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Кам’янська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Кам’янська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,13
Чернівецька,Чудейська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Чернівецька,Чудейська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Чудейська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Чернівецька,Хотинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Хотинська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Чернівецька,Хотинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Чернівецька,Клішковецька,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Чернівецька,Клішковецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Чернівецька,Недобоївська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Чернівецька,Недобоївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Чернівецька,Недобоївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Чернівецька,Рукшинська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Чернівецька,Рукшинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Банилівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Заставнівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Кам’янецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Чернівецька,Клішковецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Мамалигівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Чернівецька,Сокирянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Сторожинецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Усть-Путильська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Чернівецька,Ванчиковецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Чернівецька,Вікнянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Герцаївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Чернівецька,Конятинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Красноїльська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Острицька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Чернівецька,Юрковецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Кельменецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Чернівецька,Берегометська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Чернівецька,Боянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Чернівецька,Карапчівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Чернівецька,Сучевенська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Чернівецька,Тарашанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Чернівецька,Вашківецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Острицька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Ставчанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Сучевенська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,4
Чернівецька,Брусницька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Чернівецька,Веренчанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Чернівецька,Кіцманська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Чернівецька,Веренчанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Ставчанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Чернівецька,Кам’янецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Чернівецька,Неполоковецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Чернівецька,Вашковецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Чернівецька,Брусницька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Кельменецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Волоківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Чернівецька,Кам’янська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Карапчівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Сучевенська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Чернівецька,Топорівська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Чернівецька,Чагорська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Чернівецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Чернігівська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Чернігівська,Чернігівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Чернігівська,Ніжинська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Чернігівська,Ніжинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,13
